Time,R,P
2018/1/31 10:30,457.6,6.583
2018/1/31 10:45,504.4,7.13667
2018/1/31 11:00,547.933,7.63933
2018/1/31 11:15,585.867,8.075
2018/1/31 11:30,620.267,8.422
2018/1/31 11:45,651.4,7.87967
2018/1/31 12:30,723.6,9.167
2018/1/31 12:45,741.467,8.659
2018/1/31 13:15,762.733,9.907
2018/1/31 13:45,765.4,9.647
2018/1/31 14:00,757,9.91467
2018/1/31 14:15,750.6,9.79467
2018/1/31 14:30,736.867,9.746
2018/1/31 14:45,713.6,9.713
2018/1/31 15:00,663.533,8.588
2018/1/31 15:15,546.733,8.274
2018/1/31 15:30,650.133,9.13767
2018/1/31 15:45,565,8.35933
2018/1/31 16:00,456.667,6.155
2018/1/31 16:15,403.267,5.76833
2018/1/31 16:30,403.8,6.799
2018/1/31 16:45,421.4,6.69167
2018/1/31 17:00,376.867,5.24933
2018/1/31 17:15,281.533,4.77733
2018/1/31 17:30,203.733,3.362
2018/1/31 17:45,91.4,1.24
2018/1/31 18:00,49.2667,0.932333
2018/1/31 18:15,45.6667,0.752333
2018/1/31 18:30,19,0.248333
2018/2/1 8:45,20.1333,0.105333
2018/2/1 9:00,77.6,0.616667
2018/2/1 9:15,112.6,1.34833
2018/2/1 9:30,234.133,3.11167
2018/2/1 9:45,303.4,4.13367
2018/2/1 10:00,361.733,5.02933
2018/2/1 10:15,398.267,5.62033
2018/2/1 10:30,448.4,6.33767
2018/2/1 10:45,496.067,7.02233
2018/2/1 11:00,526,7.34867
2018/2/1 11:15,535.533,7.41767
2018/2/1 11:30,558.667,7.56733
2018/2/1 11:45,619.267,8.368
2018/2/1 12:00,643.6,8.56733
2018/2/1 12:15,637.867,8.333
2018/2/1 12:30,658.4,8.496
2018/2/1 12:45,670.467,8.79667
2018/2/1 13:00,719,9.25867
2018/2/1 13:15,576.733,7.579
2018/2/1 13:30,657.533,8.272
2018/2/1 13:45,683.867,8.64133
2018/2/1 14:00,683.867,8.831
2018/2/1 14:15,715.267,9.13133
2018/2/1 14:30,692.8,8.99967
2018/2/1 14:45,653.533,8.478
2018/2/1 15:00,619.533,7.86633
2018/2/1 15:15,546.667,7.61833
2018/2/1 15:30,529,7.30433
2018/2/1 15:45,518.2,7.315
2018/2/1 16:00,530.133,7.66867
2018/2/1 16:15,485.867,7.107
2018/2/1 16:30,416.4,6.30967
2018/2/1 16:45,340.867,5.38533
2018/2/1 17:00,303.467,4.96833
2018/2/1 17:15,232.667,3.78267
2018/2/1 17:30,171.6,2.89533
2018/2/1 17:45,113.067,1.57433
2018/2/1 18:00,73.0667,0.940333
2018/2/1 18:15,38.5333,0.382
2018/2/1 18:30,17.0667,0.097333
2018/2/2 8:45,32,0.223667
2018/2/2 9:00,74.2667,0.695
2018/2/2 9:15,122.667,1.529
2018/2/2 9:30,159.467,2.36633
2018/2/2 9:45,264,3.76533
2018/2/2 10:00,297.533,4.35767
2018/2/2 10:15,421.867,5.04033
2018/2/2 10:30,477.8,5.735
2018/2/2 10:45,385.733,4.86733
2018/2/2 11:00,467.133,5.7
2018/2/2 11:15,519.933,6.583
2018/2/2 11:30,565.8,6.44433
2018/2/2 11:45,595.4,7.06067
2018/2/2 12:00,681.333,7.88667
2018/2/2 12:15,594.933,6.60467
2018/2/2 12:30,689.2,7.308
2018/2/2 12:45,655.333,8.53867
2018/2/2 13:00,655.333,7.298
2018/2/2 13:15,675.267,8.01533
2018/2/2 13:30,668,8.08667
2018/2/2 13:45,635,8.12767
2018/2/2 14:00,611.867,7.655
2018/2/2 14:15,562.6,7.014
2018/2/2 14:30,599,7.96233
2018/2/2 14:45,603.8,7.96767
2018/2/2 15:00,629.2,8.733
2018/2/2 15:15,628.267,8.58167
2018/2/2 15:30,606.4,8.557
2018/2/2 15:45,493.133,7.263
2018/2/2 16:00,528.933,7.65267
2018/2/2 16:15,441.133,6.17433
2018/2/2 16:30,341.667,4.93933
2018/2/2 16:45,361.2,5.761
2018/2/2 17:00,313.333,4.82533
2018/2/2 17:15,286.8,5.037
2018/2/2 17:30,225.867,4.08567
2018/2/2 17:45,170.067,3.293
2018/2/2 18:00,102.733,2.05433
2018/2/2 18:15,43.6667,0.677
2018/2/2 18:30,16.5333,0.153
2018/2/3 8:45,29.2,0.180667
2018/2/3 9:00,72.1333,0.648333
2018/2/3 9:15,153.533,1.83467
2018/2/3 9:30,240.2,3.35833
2018/2/3 9:45,295.533,4.287
2018/2/3 10:00,375.6,5.04733
2018/2/3 10:15,463.8,5.70833
2018/2/3 10:30,499.867,6.32367
2018/2/3 10:45,533.2,6.90767
2018/2/3 11:00,568.067,7.42767
2018/2/3 11:15,599.667,7.89933
2018/2/3 11:30,627,8.31367
2018/2/3 11:45,653.6,8.67067
2018/2/3 12:00,678,8.98833
2018/2/3 12:15,701.667,9.252
2018/2/3 12:30,721.4,9.44467
2018/2/3 12:45,740.467,9.63433
2018/2/3 13:00,754.2,9.77867
2018/2/3 13:15,763.8,9.87567
2018/2/3 13:30,768.267,9.85967
2018/2/3 13:45,770,9.90733
2018/2/3 14:00,762.8,9.85567
2018/2/3 14:15,752.8,9.75867
2018/2/3 14:30,739.6,9.64033
2018/2/3 14:45,717.933,9.45767
2018/2/3 15:00,691.467,9.24467
2018/2/3 15:15,661.733,9.015
2018/2/3 15:30,628.933,8.65033
2018/2/3 15:45,591.733,8.38467
2018/2/3 16:00,553.067,8.11567
2018/2/3 16:15,506.267,7.66967
2018/2/3 16:30,455.933,7.135
2018/2/3 16:45,401.667,6.54133
2018/2/3 17:00,348.467,5.923
2018/2/3 17:15,292.067,5.25367
2018/2/3 17:30,234.667,4.53
2018/2/3 17:45,180.267,3.62533
2018/2/3 18:00,113.667,2.432
2018/2/3 18:15,44.8667,0.935
2018/2/3 18:30,17.9333,0.265333
2018/2/4 8:45,23.4667,0.159
2018/2/4 9:00,62.2667,0.594
2018/2/4 9:15,136.333,1.67767
2018/2/4 9:30,214.667,2.926
2018/2/4 9:45,279.133,3.89267
2018/2/4 10:00,337.733,4.69567
2018/2/4 10:15,390.2,5.44933
2018/2/4 10:30,441,6.166
2018/2/4 10:45,486.667,6.8
2018/2/4 11:00,531.867,7.11
2018/2/4 11:15,576.067,6.893
2018/2/4 11:30,612,6.59267
2018/2/4 11:45,642,8.051
2018/2/4 12:00,671.267,8.76967
2018/2/4 12:15,697.533,9.10867
2018/2/4 12:30,717.867,9.306
2018/2/4 12:45,737.267,8.79733
2018/2/4 13:00,747.533,9.50333
2018/2/4 13:15,750.667,9.64433
2018/2/4 13:30,758.267,9.71067
2018/2/4 13:45,758.6,9.80833
2018/2/4 14:00,754.2,9.76067
2018/2/4 14:15,746.2,9.65433
2018/2/4 14:30,735.067,9.594
2018/2/4 14:45,717.733,9.476
2018/2/4 15:00,693.533,9.334
2018/2/4 15:15,661.6,9.112
2018/2/4 15:30,630.867,8.80167
2018/2/4 15:45,594.733,8.457
2018/2/4 16:00,551.333,8.036
2018/2/4 16:15,506.933,7.582
2018/2/4 16:30,456.333,7.08033
2018/2/4 16:45,404.8,6.542
2018/2/4 17:00,354.6,5.931
2018/2/4 17:15,297.667,5.23533
2018/2/4 17:30,226.2,4.50133
2018/2/4 17:45,174.533,3.45333
2018/2/4 18:00,113,2.353
2018/2/4 18:15,53.3333,1.08167
2018/2/4 18:30,23.2,0.313
2018/2/5 8:45,33.6,0.220667
2018/2/5 9:00,81.7333,0.776
2018/2/5 9:15,167.4,2.241
2018/2/5 9:30,248.667,3.538
2018/2/5 9:45,309.6,4.40133
2018/2/5 10:00,355.2,5.04033
2018/2/5 10:15,401.933,5.73767
2018/2/5 10:30,454.133,6.38767
2018/2/5 10:45,502,6.96567
2018/2/5 11:00,545.267,7.46367
2018/2/5 11:15,586.4,7.889
2018/2/5 11:30,625.867,8.286
2018/2/5 11:45,660.067,8.58433
2018/2/5 12:00,689.667,8.88133
2018/2/5 12:15,713.733,9.12533
2018/2/5 12:30,736.067,9.38967
2018/2/5 12:45,755.533,9.585
2018/2/5 13:00,766.733,9.689
2018/2/5 13:15,771.867,9.75267
2018/2/5 13:30,776.4,9.77567
2018/2/5 13:45,774.267,9.81633
2018/2/5 14:00,767.2,9.80367
2018/2/5 14:15,756.2,9.76167
2018/2/5 14:30,732.867,9.34233
2018/2/5 14:45,717.8,9.36167
2018/2/5 15:00,684.8,8.969
2018/2/5 15:15,632.8,8.646
2018/2/5 15:30,579.2,8.44133
2018/2/5 15:45,593.867,8.47767
2018/2/5 16:00,552.067,8.00567
2018/2/5 16:15,506.4,7.59
2018/2/5 16:30,460,7.09367
2018/2/5 16:45,406.2,6.49467
2018/2/5 17:00,352.4,5.90767
2018/2/5 17:15,296.067,5.24333
2018/2/5 17:30,230.933,4.524
2018/2/5 17:45,185.333,3.74333
2018/2/5 18:00,123,2.682
2018/2/5 18:15,51.0667,1.245
2018/2/5 18:30,21.8667,0.434
2018/2/6 8:45,45,0.333
2018/2/6 9:00,52.6667,0.523333
2018/2/6 9:15,139.6,1.84633
2018/2/6 9:30,221.467,3.02367
2018/2/6 9:45,160.6,2.25967
2018/2/6 10:00,250.467,3.935
2018/2/6 10:15,391.933,4.863
2018/2/6 10:30,441.467,5.98833
2018/2/6 10:45,478.133,6.77233
2018/2/6 11:00,544.933,7.58267
2018/2/6 11:15,590,7.567
2018/2/6 11:30,625.467,8.121
2018/2/6 11:45,692.2,7.955
2018/2/6 12:00,669.467,8.954
2018/2/6 12:15,743.467,9.55267
2018/2/6 12:30,765.133,9.68767
2018/2/6 12:45,766.8,9.41467
2018/2/6 13:00,820.2,9.90567
2018/2/6 13:15,827.333,9.95733
2018/2/6 13:30,837.2,9.30433
2018/2/6 13:45,745.6,8.73133
2018/2/6 14:00,725.133,8.269
2018/2/6 14:15,696.2,9.05433
2018/2/6 14:30,766.267,9.897
2018/2/6 14:45,736.867,9.285
2018/2/6 15:00,753.933,9.71233
2018/2/6 15:15,621.533,8.21467
2018/2/6 15:30,679.267,8.735
2018/2/6 15:45,524.333,6.89967
2018/2/6 16:00,407.267,5.72167
2018/2/6 16:15,336.333,4.577
2018/2/6 16:30,358.467,4.93333
2018/2/6 16:45,297.067,3.96967
2018/2/6 17:00,279.267,4.041
2018/2/6 17:15,202.4,2.8
2018/2/6 17:30,145.467,2.15333
2018/2/6 17:45,118.4,1.657
2018/2/6 18:00,113.667,1.857
2018/2/6 18:15,43.4,0.588
2018/2/6 18:30,29.3333,0.285333
2018/2/7 8:45,26,0.189667
2018/2/7 9:00,53.6667,0.503667
2018/2/7 9:15,100.533,1.033
2018/2/7 11:45,410.867,4.57933
2018/2/7 12:00,515.733,6.152
2018/2/7 12:15,597.867,7.06533
2018/2/7 12:30,506.733,5.68867
2018/2/7 12:45,528.4,5.79933
2018/2/7 13:00,574.267,6.19067
2018/2/7 13:15,463.4,4.866
2018/2/7 13:30,505.267,5.411
2018/2/7 13:45,352.333,3.448
2018/2/7 14:00,466.6,5.202
2018/2/7 14:15,559.733,6.06267
2018/2/7 14:30,456.6,4.96267
2018/2/7 14:45,401.333,3.93067
2018/2/7 15:00,363,3.799
2018/2/7 15:15,512.733,6.335
2018/2/7 15:30,562.733,6.80233
2018/2/7 15:45,393.333,4.23533
2018/2/7 16:00,325.4,3.76867
2018/2/7 16:15,358.667,4.23833
2018/2/7 16:30,298.933,3.239
2018/2/7 16:45,231.933,2.67433
2018/2/7 17:00,155.267,1.53533
2018/2/7 17:15,311.733,4.31133
2018/2/7 17:30,269.667,4.234
2018/2/7 17:45,201.733,3.28433
2018/2/7 18:00,113.533,1.34133
2018/2/7 18:15,63.8667,1.43633
2018/2/7 18:30,25.9333,0.483667
2018/2/8 8:45,19.5333,0.107667
2018/2/8 9:00,52.7333,0.517667
2018/2/8 9:15,101.933,1.18333
2018/2/8 9:30,131.8,1.48133
2018/2/8 9:45,155.267,2.04433
2018/2/8 10:00,191.933,2.52433
2018/2/8 10:15,243.333,3.18533
2018/2/8 10:30,239.933,2.82967
2018/2/8 10:45,299.333,3.38833
2018/2/8 11:00,426.067,5.38533
2018/2/8 11:15,530.867,6.90533
2018/2/8 11:30,581.867,7.49967
2018/2/8 11:45,622.6,7.90233
2018/2/8 12:00,685.333,8.727
2018/2/8 12:15,731.267,9.14367
2018/2/8 12:30,724.333,8.85967
2018/2/8 12:45,741.667,8.844
2018/2/8 13:00,726.6,8.43867
2018/2/8 13:15,780.8,9.44067
2018/2/8 13:30,756.267,9.25667
2018/2/8 13:45,675.4,8.44333
2018/2/8 14:00,756.2,9.43733
2018/2/8 14:15,761.8,8.518
2018/2/8 14:30,635.933,6.794
2018/2/8 14:45,576.8,7.07967
2018/2/8 15:00,616.733,7.74767
2018/2/8 15:15,566,7.212
2018/2/8 15:30,501.667,6.299
2018/2/8 15:45,513.467,6.77033
2018/2/8 16:00,508.533,6.929
2018/2/8 16:15,453.4,6.64033
2018/2/8 16:30,384.133,5.75633
2018/2/8 16:45,330.333,4.85167
2018/2/8 17:00,267.067,3.75967
2018/2/8 17:15,217.2,3.00967
2018/2/8 17:30,151.133,2.22567
2018/2/8 17:45,108.6,1.71267
2018/2/8 18:00,121.6,1.93633
2018/2/8 18:15,80.6667,1.29233
2018/2/8 18:30,45,0.589
2018/2/9 8:45,32.4667,0.229667
2018/2/9 9:00,68.1333,0.763
2018/2/9 9:15,159.067,2.30067
2018/2/9 9:30,241.333,3.06633
2018/2/9 9:45,265.933,3.60833
2018/2/9 10:00,349,4.92133
2018/2/9 10:15,421.067,5.783
2018/2/9 10:30,474.733,6.38933
2018/2/9 10:45,521.6,6.907
2018/2/9 11:00,565.333,7.36267
2018/2/9 11:15,612.467,7.99467
2018/2/9 11:30,578.267,7.63733
2018/2/9 11:45,634.667,7.89833
2018/2/9 12:00,721.6,9.392
2018/2/9 12:15,741.067,9.32733
2018/2/9 12:30,755.333,9.57933
2018/2/9 12:45,763.4,9.68933
2018/2/9 13:00,781.067,9.98
2018/2/9 13:15,786.067,9.615
2018/2/9 13:30,781.067,9.862
2018/2/9 13:45,773.4,9.905
2018/2/9 14:00,770.6,9.95633
2018/2/9 14:30,718.4,9.57067
2018/2/9 14:45,688.6,9.22333
2018/2/9 15:00,612.8,8.18333
2018/2/9 15:15,622.133,8.32233
2018/2/9 15:30,586.533,8.01533
2018/2/9 15:45,547.8,7.516
2018/2/9 16:00,497.667,7.00067
2018/2/9 16:15,454.533,6.44733
2018/2/9 16:30,390.533,5.535
2018/2/9 16:45,334.333,4.662
2018/2/9 17:00,281.8,3.80367
2018/2/9 17:15,245.067,3.23633
2018/2/9 17:30,204.267,2.51833
2018/2/9 17:45,176.867,2.003
2018/2/9 18:00,131.533,1.44067
2018/2/9 18:15,83,0.832667
2018/2/9 18:30,44.6667,0.413333
2018/2/10 8:30,10.0667,0.027667
2018/2/10 8:45,55.5333,0.345
2018/2/10 9:00,95.6,1.384
2018/2/10 9:15,197.933,2.89733
2018/2/10 9:30,276.267,3.88267
2018/2/10 9:45,336.8,4.729
2018/2/10 10:00,400.4,5.585
2018/2/10 10:15,459.733,6.361
2018/2/10 10:30,513.067,7.01033
2018/2/10 10:45,559.2,7.602
2018/2/10 11:00,602.4,8.10033
2018/2/10 11:15,637.133,8.54533
2018/2/10 11:30,681.467,8.992
2018/2/10 11:45,716.133,9.35867
2018/2/10 12:00,742.4,9.22033
2018/2/10 12:15,765.4,9.82067
2018/2/10 12:30,786.2,9.34367
2018/2/10 12:45,804.133,9.79367
2018/2/10 13:00,815.467,9.85333
2018/2/10 13:15,829.333,9.92067
2018/2/10 13:30,822.733,9.986
2018/2/10 13:45,822.2,9.10767
2018/2/10 14:00,814.733,9.17567
2018/2/10 14:45,757.6,9.95767
2018/2/10 15:00,734.867,9.865
2018/2/10 15:15,705.267,9.70133
2018/2/10 15:30,674.133,9.42967
2018/2/10 15:45,633.8,9.00267
2018/2/10 16:00,590,8.559
2018/2/10 16:15,550,8.18933
2018/2/10 16:30,500.467,7.69967
2018/2/10 16:45,447.933,7.17167
2018/2/10 17:00,393.533,6.50933
2018/2/10 17:15,335.333,5.67533
2018/2/10 17:30,290.533,4.994
2018/2/10 17:45,288,4.17467
2018/2/10 18:00,288,3.23733
2018/2/10 18:15,226.2,2.01533
2018/2/10 18:30,33.2,0.700333
2018/2/11 8:30,19.8667,0.062333
2018/2/11 8:45,71.7333,0.414
2018/2/11 9:00,113.333,1.71933
2018/2/11 9:15,227.2,3.21633
2018/2/11 9:30,291.733,4.12633
2018/2/11 9:45,354.4,4.91333
2018/2/11 10:00,412.667,5.62933
2018/2/11 10:15,468.467,6.29067
2018/2/11 10:30,521.333,6.84733
2018/2/11 10:45,570.933,7.33733
2018/2/11 11:00,615.133,7.837
2018/2/11 11:15,660.133,8.531
2018/2/11 11:30,700.467,8.99867
2018/2/11 11:45,733.867,9.332
2018/2/11 12:00,762.4,9.61767
2018/2/11 12:15,788.867,9.92367
2018/2/11 13:00,838.733,9.988
2018/2/11 13:15,845.6,9.99733
2018/2/11 13:45,844.8,9.99867
2018/2/11 14:00,837.133,9.97933
2018/2/11 14:15,824.133,9.898
2018/2/11 14:30,806.6,9.67367
2018/2/11 14:45,781.6,9.66267
2018/2/11 15:00,754.8,9.87167
2018/2/11 15:15,723.667,8.92
2018/2/11 15:30,688.2,9.20367
2018/2/11 15:45,649.667,8.98233
2018/2/11 16:00,608.8,8.59867
2018/2/11 16:15,563.533,8.195
2018/2/11 16:30,514.867,7.704
2018/2/11 16:45,462,7.139
2018/2/11 17:00,406.667,6.537
2018/2/11 17:15,350,5.89833
2018/2/11 17:30,292.8,5.167
2018/2/11 17:45,231.8,4.40133
2018/2/11 18:00,170.933,3.54967
2018/2/11 18:15,91.9333,2.39667
2018/2/11 18:30,29.2,0.850333
2018/2/12 8:30,21.2667,0.087
2018/2/12 8:45,72.0667,0.428
2018/2/12 9:00,121.933,1.63767
2018/2/12 9:15,216.333,3.001
2018/2/12 9:30,279.533,3.89567
2018/2/12 9:45,339.933,4.04533
2018/2/12 10:00,397.067,4.00167
2018/2/12 10:15,455.4,5.14267
2018/2/12 10:30,508.6,6.47567
2018/2/12 10:45,554.933,7.02833
2018/2/12 11:00,599.467,7.633
2018/2/12 11:15,636.467,8.06667
2018/2/12 11:30,678.467,8.08333
2018/2/12 11:45,714.533,7.495
2018/2/12 12:00,744.133,7.50533
2018/2/12 12:15,769.8,7.571
2018/2/12 12:30,790.933,7.55633
2018/2/12 13:15,761.467,8.135
2018/2/12 13:30,836.067,8.62667
2018/2/12 13:45,830.867,8.42867
2018/2/12 14:00,813.533,8.36833
2018/2/12 14:15,800.333,8.40167
2018/2/12 14:45,659,7.05567
2018/2/12 15:00,627.8,6.20667
2018/2/12 15:15,537.6,8.295
2018/2/12 15:30,659.933,8.89233
2018/2/12 15:45,654.867,8.69833
2018/2/12 16:00,601.8,8.462
2018/2/12 16:15,556.8,8.051
2018/2/12 16:30,510.933,7.57233
2018/2/12 16:45,455.2,6.98933
2018/2/12 17:00,403.4,6.421
2018/2/12 17:15,346.733,5.73167
2018/2/12 17:30,291.667,5.05467
2018/2/12 17:45,231.667,4.27033
2018/2/12 18:00,169.133,3.40233
2018/2/12 18:15,95.7333,2.311
2018/2/12 18:30,33.8667,0.918
2018/2/13 8:30,22.6,0.084667
2018/2/13 8:45,75,0.532
2018/2/13 9:00,128.2,1.88967
2018/2/13 9:15,220.067,3.05
2018/2/13 9:30,271,3.77133
2018/2/13 9:45,321.133,4.365
2018/2/13 10:00,365.333,5.16667
2018/2/13 10:15,429.4,5.98167
2018/2/13 10:30,520.133,6.701
2018/2/13 10:45,572.6,7.262
2018/2/13 11:00,582.133,7.00933
2018/2/13 11:15,482.4,5.73267
2018/2/13 11:30,546.533,6.79233
2018/2/13 11:45,604.267,6.92767
2018/2/13 12:00,602.933,7.233
2018/2/13 12:15,632.2,7.37233
2018/2/13 12:30,611.067,7.11867
2018/2/13 12:45,621.6,7.21567
2018/2/13 13:00,598.667,6.38733
2018/2/13 13:15,588.267,6.33833
2018/2/13 13:30,527.533,5.418
2018/2/13 13:45,474.267,4.84867
2018/2/13 14:00,452.067,4.639
2018/2/13 14:15,481.667,4.99733
2018/2/13 14:30,400.333,3.804
2018/2/13 14:45,328.933,3.189
2018/2/13 15:00,385.067,4.02333
2018/2/13 15:15,404.733,4.144
2018/2/13 15:30,334.667,3.22967
2018/2/13 15:45,288.2,2.69
2018/2/13 16:00,262.4,2.47167
2018/2/13 16:15,445.533,5.43033
2018/2/13 16:30,465.133,5.644
2018/2/13 16:45,498.667,6.42667
2018/2/13 17:00,427.467,6.18167
2018/2/13 17:15,280.867,4.06833
2018/2/13 17:30,146.4,2.16
2018/2/13 17:45,156.4,2.28
2018/2/13 18:00,100.733,1.05967
2018/2/13 18:15,48.9333,0.418333
2018/2/13 18:30,30,0.203
2018/2/14 8:30,18.2667,0.080333
2018/2/14 8:45,49.6667,0.417
2018/2/14 9:00,83.8,0.882
2018/2/14 9:15,117.133,1.235
2018/2/14 9:30,151.4,1.59633
2018/2/14 9:45,213.467,2.544
2018/2/14 10:00,271.933,3.30167
2018/2/14 10:15,342.067,4.149
2018/2/14 10:30,383.467,4.56433
2018/2/14 10:45,440.933,5.25
2018/2/14 11:00,501,5.757
2018/2/14 11:15,484,5.55133
2018/2/14 11:30,514.533,6.019
2018/2/14 11:45,488.133,5.72367
2018/2/14 12:00,539.4,5.818
2018/2/14 12:15,670,6.18
2018/2/14 14:30,765.4,8.47633
2018/2/14 14:45,746.6,9.46267
2018/2/14 15:00,708.067,8.78267
2018/2/14 15:15,722.667,7.58
2018/2/14 15:30,704.667,9.34133
2018/2/14 15:45,624.2,8.13167
2018/2/14 16:00,501.133,6.71167
2018/2/14 16:15,383.667,5.59733
2018/2/14 16:30,457.067,6.14467
2018/2/14 16:45,386.667,5.093
2018/2/14 17:00,332.933,4.507
2018/2/14 17:15,263.533,3.35533
2018/2/14 17:30,276.4,3.81167
2018/2/14 17:45,201.933,2.93467
2018/2/14 18:00,121.533,1.67233
2018/2/14 18:15,92.8,1.28567
2018/2/14 18:30,49,0.560667
2018/2/14 18:45,19.4,0.125667
2018/2/15 8:30,20.9333,0.119
2018/2/15 8:45,52.2,0.681667
2018/2/15 9:00,133.8,1.89833
2018/2/15 9:15,220.2,2.84833
2018/2/15 9:30,252.8,3.052
2018/2/15 9:45,364.267,4.36633
2018/2/15 10:00,259.4,2.58733
2018/2/15 10:15,193,1.819
2018/2/15 10:30,313,3.365
2018/2/15 10:45,226.867,2.17067
2018/2/15 11:00,428.4,4.49633
2018/2/15 11:15,517.667,6.20067
2018/2/15 11:30,538,5.54167
2018/2/15 11:45,340.267,3.36
2018/2/15 12:00,482.267,5.59933
2018/2/15 12:15,627.2,6.52267
2018/2/15 12:30,695.933,7.16433
2018/2/15 12:45,723.4,8.24233
2018/2/15 13:00,766.133,8.72267
2018/2/15 13:15,287,2.70033
2018/2/15 13:30,113.4,1.24
2018/2/15 13:45,124.733,1.112
2018/2/15 14:00,208.867,2.08133
2018/2/15 14:15,301.4,2.42333
2018/2/15 14:30,198.267,1.645
2018/2/15 14:45,297.133,2.989
2018/2/15 15:00,203.333,1.62833
2018/2/15 15:15,226.867,1.926
2018/2/15 15:30,264.6,2.60733
2018/2/15 15:45,99.2,0.837
2018/2/15 16:00,154.2,1.49367
2018/2/15 16:15,156.267,1.30233
2018/2/15 16:30,96.9333,0.823667
2018/2/15 16:45,108.067,1.071
2018/2/15 17:00,93.6667,0.827333
2018/2/15 17:15,96.0667,1.31433
2018/2/15 17:30,123.733,1.422
2018/2/15 17:45,94.3333,1.76033
2018/2/15 18:00,129.267,2.54967
2018/2/15 18:15,82.8667,1.983
2018/2/15 18:30,60.1333,1.25767
2018/2/15 18:45,35.2667,0.356
2018/2/16 8:30,24.9333,0.151667
2018/2/16 8:45,52,0.532667
2018/2/16 9:00,88.7333,0.952667
2018/2/16 9:15,131.733,1.558
2018/2/16 9:30,191,2.18367
2018/2/16 9:45,229.467,2.634
2018/2/16 10:00,281.733,3.229
2018/2/16 10:15,328,4.07433
2018/2/16 10:30,421.067,5.22533
2018/2/16 10:45,474.533,5.83967
2018/2/16 11:00,568.533,7.07067
2018/2/16 11:15,635.467,7.40733
2018/2/16 11:30,545.133,6.90833
2018/2/16 11:45,711.867,8.63067
2018/2/16 12:00,722.533,8.589
2018/2/16 12:15,769.6,9.09633
2018/2/16 12:30,790.133,8.13367
2018/2/16 12:45,788.467,7.69133
2018/2/16 13:15,824.133,8.36233
2018/2/16 13:30,825.667,9.42833
2018/2/16 13:45,832.4,9.589
2018/2/16 14:00,790.2,9.146
2018/2/16 14:15,733.6,8.28233
2018/2/16 14:30,662.067,7.101
2018/2/16 14:45,651,7.191
2018/2/16 15:00,709.6,8.42867
2018/2/16 15:15,675.533,8.12733
2018/2/16 15:30,635.467,7.89933
2018/2/16 15:45,587.867,7.13233
2018/2/16 16:00,501,6.38967
2018/2/16 16:15,516.133,6.85233
2018/2/16 16:30,487.533,6.48867
2018/2/16 16:45,411.2,5.517
2018/2/16 17:00,371.333,5.138
2018/2/16 17:15,323.267,4.59533
2018/2/16 17:30,267.333,3.845
2018/2/16 17:45,157.667,2.08633
2018/2/16 18:00,132.6,2.22767
2018/2/16 18:15,126,2.22567
2018/2/16 18:30,51.2,0.632667
2018/2/16 18:45,19.2667,0.191
2018/2/17 8:45,14.5333,0.012667
2018/2/17 9:00,26.8667,0.066667
2018/2/17 9:15,63.5333,0.283
2018/2/17 9:30,113.933,0.630333
2018/2/17 9:45,159.533,1.034
2018/2/17 10:00,225.333,1.53933
2018/2/17 10:15,164.133,1.004
2018/2/17 10:30,148.733,0.863
2018/2/17 10:45,166.333,1.09267
2018/2/17 11:00,237.267,1.81567
2018/2/17 11:15,302.267,2.55133
2018/2/17 11:30,384.4,4.01633
2018/2/17 11:45,427.867,4.894
2018/2/17 12:00,457.467,5.06
2018/2/17 12:15,518.067,6.06433
2018/2/17 12:30,611,7.12333
2018/2/17 12:45,509.4,7.039
2018/2/17 13:00,636.533,7.12033
2018/2/17 13:15,694,7.35767
2018/2/17 13:30,719.867,7.29267
2018/2/17 13:45,648.267,7.466
2018/2/17 14:00,724.933,7.425
2018/2/17 14:15,744.4,7.304
2018/2/17 14:30,749.867,7.705
2018/2/17 14:45,683,8.28367
2018/2/17 15:00,516.533,4.927
2018/2/17 15:15,273.467,2.49167
2018/2/17 15:30,264.467,2.879
2018/2/17 15:45,245.333,2.22
2018/2/17 16:00,207.867,1.76267
2018/2/17 16:15,178.467,1.443
2018/2/17 16:30,147,1.177
2018/2/17 16:45,110.333,0.939
2018/2/17 17:00,101.067,0.84
2018/2/17 17:15,88.2667,0.704667
2018/2/17 17:30,78.5333,0.623667
2018/2/17 17:45,65.5333,0.526667
2018/2/17 18:00,42.3333,0.309333
2018/2/17 18:15,29.1333,0.182333
2018/2/17 18:30,21.5333,0.109667
2018/2/17 18:45,16.3333,0.060333
2018/2/18 8:30,11.5333,0.022667
2018/2/18 8:45,28.8667,0.179
2018/2/18 9:00,60.5333,0.516667
2018/2/18 9:15,98.0667,0.822667
2018/2/18 9:30,123,1.00067
2018/2/18 9:45,134.133,1.164
2018/2/18 10:00,178.933,1.56467
2018/2/18 10:15,183.4,1.40933
2018/2/18 10:30,175.667,1.42267
2018/2/18 10:45,223.533,1.87767
2018/2/18 11:00,174.133,2.184
2018/2/18 11:15,254.6,1.50367
2018/2/18 11:30,235.2,1.04667
2018/2/18 11:45,270.933,1.55033
2018/2/18 12:00,262.6,2.19
2018/2/18 12:15,351.267,3.75067
2018/2/18 12:30,301.067,5.19433
2018/2/18 12:45,287.6,6.26767
2018/2/18 13:00,239.867,6.631
2018/2/18 13:15,292.267,5.96133
2018/2/18 13:30,419.4,4.91433
